,기준년월,그룹번호,그룹내고객수,종목번호,그룹내_매수여부,그룹내_매도여부,매수고객수,매도고객수,평균매수수량,평균매도수량,매수가격_중앙값,매도가격_중앙값
22169,202005,MAD08,386,A033340,Y,Y,5,4,6938,6945,2477,2387
22170,202005,MAD08,386,A034730,Y,Y,7,5,37,36,224375,217500
22171,202005,MAD08,386,A034940,Y,Y,6,7,844,1013,5645,5820
22172,202005,MAD08,386,A035420,Y,Y,4,3,28,33,237500,218500
22173,202005,MAD08,386,A035720,Y,Y,7,6,162,164,266419,263909
22174,202005,MAD08,386,A037030,Y,Y,3,3,4790,4790,4884,5080
22175,202005,MAD08,386,A041460,Y,Y,8,7,497,497,7730,7930
22176,202005,MAD08,386,A042510,Y,Y,7,8,1493,1777,4700,4485
22177,202005,MAD08,386,A044380,Y,Y,3,3,870,870,1460,1420
22178,202005,MAD08,386,A045060,Y,Y,4,4,1509,1250,6550,6520
22179,202005,MAD08,386,A045390,Y,Y,6,8,698,567,5982,6070
22180,202005,MAD08,386,A046440,Y,Y,3,3,60,53,8850,8650
22181,202005,MAD08,386,A047400,Y,Y,13,12,3971,3813,2650,2577
22182,202005,MAD08,386,A047820,Y,Y,4,7,11876,12520,1959,1781
22183,202005,MAD08,386,A051910,Y,Y,10,13,14,23,372555,382000
22184,202005,MAD08,386,A052260,Y,Y,19,21,632,600,33609,33860
22185,202005,MAD08,386,A053300,Y,Y,7,7,1669,1669,7452,7534
22186,202005,MAD08,386,A054090,Y,Y,3,3,472,898,2850,2804
22187,202005,MAD08,386,A057030,Y,Y,7,7,999,1107,9065,9203
22188,202005,MAD08,386,A058530,Y,Y,3,3,274,41,290,292
22189,202005,MAD08,386,A064350,N,Y,0,4,0,87,-1,18100
22190,202005,MAD08,386,A065450,Y,Y,4,7,152,425,4453,3156
22191,202005,MAD08,386,A065650,Y,Y,3,3,552,552,4159,4105
22192,202005,MAD08,386,A065660,Y,Y,3,3,22,22,51938,56000
22193,202005,MAD08,386,A065950,Y,Y,4,3,765,843,7799,7540
22194,202005,MAD08,386,A068270,Y,Y,8,7,11,19,214500,213000
22195,202005,MAD08,386,A068760,Y,Y,4,8,112,180,80100,85400
22196,202005,MAD08,386,A081150,Y,Y,7,6,4159,4122,2953,2996
22197,202005,MAD08,386,A084650,Y,Y,4,5,133,190,27275,24662
22198,202005,MAD08,386,A084990,N,Y,0,4,0,40,-1,63500
22199,202005,MAD08,386,A086900,Y,Y,7,12,18,23,151315,154900
22200,202005,MAD08,386,A090430,Y,Y,3,3,3,15,163150,180000
22201,202005,MAD08,386,A091990,Y,Y,7,8,857,897,91471,91304
22202,202005,MAD08,386,A092190,Y,Y,6,6,380,515,20230,21100
22203,202005,MAD08,386,A095610,Y,Y,3,3,157,152,21926,22909
22204,202005,MAD08,386,A095700,Y,Y,4,4,73,70,71800,71500
22205,202005,MAD08,386,A096530,Y,Y,20,22,50,71,111700,114189
22206,202005,MAD08,386,A096770,Y,Y,3,3,4,45,121000,118485
22207,202005,MAD08,386,A097780,Y,Y,10,9,1514,1604,1495,1470
22208,202005,MAD08,386,A100590,Y,Y,3,3,112,112,10856,10600
22209,202005,MAD08,386,A108230,Y,Y,4,5,1042,1522,24100,24950
22210,202005,MAD08,386,A115500,Y,Y,4,5,219,294,5570,5575
22211,202005,MAD08,386,A131370,Y,Y,6,6,920,1181,6710,6767
22212,202005,MAD08,386,A133750,Y,Y,3,4,288,338,4990,4420
22213,202005,MAD08,386,A136480,Y,Y,5,5,1491,615,3251,3120
22214,202005,MAD08,386,A136510,Y,Y,3,3,885,798,11025,11075
22215,202005,MAD08,386,A142280,Y,Y,4,5,121,228,9800,9860
22216,202005,MAD08,386,A180640,Y,Y,9,12,84,101,87000,86300
22217,202005,MAD08,386,A18064K,Y,Y,3,3,121,87,48000,47850
22218,202005,MAD08,386,A183490,Y,Y,3,3,45,51,83579,79000
22219,202005,MAD08,386,A195990,Y,Y,6,6,23443,20699,801,805
22220,202005,MAD08,386,A196170,Y,Y,3,3,1593,1593,143800,144300
22221,202005,MAD08,386,A200780,Y,Y,4,3,307,47,19950,23250
22222,202005,MAD08,386,A205470,Y,Y,5,4,1491,891,3800,3990
22223,202005,MAD08,386,A207940,Y,Y,11,9,92,83,614855,607000
22224,202005,MAD08,386,A214870,Y,Y,9,9,980,935,15200,15002
22225,202005,MAD08,386,A215100,Y,Y,3,5,217,604,5272,4275
22226,202005,MAD08,386,A222080,Y,Y,5,4,8517,7383,4260,4182
22227,202005,MAD08,386,A222420,Y,Y,5,5,1254,711,2413,2340
22228,202005,MAD08,386,A245620,Y,Y,6,6,109,139,17375,16200
22229,202005,MAD08,386,A248170,Y,Y,3,3,52,95,45500,30282
22230,202005,MAD08,386,A253840,Y,Y,16,18,177,213,30999,31700
22231,202005,MAD08,386,A263690,Y,Y,4,4,771,1068,19783,19436
22232,202005,MAD08,386,A263800,Y,Y,3,3,1822,1822,6799,6795
22233,202005,MAD08,386,A271980,Y,Y,4,4,94,94,40850,41694
22234,202005,MAD08,386,A278280,Y,Y,3,3,304,304,90211,90722
22235,202005,MAD08,386,A285130,Y,Y,13,10,294,269,99822,95313
22236,202005,MAD08,386,A28513K,Y,Y,10,8,407,365,45195,43693
22237,202005,MAD08,386,A298380,Y,Y,4,4,566,635,20561,20000
22238,202005,MAD08,386,A336260,Y,Y,9,10,1074,1044,10400,10629
22239,202005,MAD08,386,A33626K,Y,Y,3,3,1421,1984,4424,4387
22240,202005,MAD08,386,A336370,Y,Y,4,4,2060,1803,39690,37350
22241,202005,MAD09,634,A000100,Y,Y,8,9,330,320,52100,51000
22242,202005,MAD09,634,A000270,Y,Y,7,9,276,319,28800,30237
22243,202005,MAD09,634,A000660,Y,Y,28,29,70,106,81300,81925
22244,202005,MAD09,634,A000720,Y,Y,3,5,26,99,34750,32200
22245,202005,MAD09,634,A000910,Y,Y,6,7,471,542,5580,6580
22246,202005,MAD09,634,A001060,Y,Y,3,6,129,242,36265,35500
22247,202005,MAD09,634,A001140,Y,Y,4,3,2150,1500,2842,2880
22248,202005,MAD09,634,A001200,Y,Y,5,4,1728,2102,3004,2889
22249,202005,MAD09,634,A001360,Y,Y,3,3,1575,1525,4349,4315
22250,202005,MAD09,634,A002070,Y,Y,4,4,698,544,1467,1534
22251,202005,MAD09,634,A002700,Y,Y,8,9,2972,2109,2315,2348
22252,202005,MAD09,634,A003000,Y,Y,14,13,99,173,26400,25350
22253,202005,MAD09,634,A003060,Y,Y,9,8,1006,1617,2235,2205
22254,202005,MAD09,634,A003490,Y,Y,3,10,17,318,19450,19500
22255,202005,MAD09,634,A003520,Y,Y,5,3,3203,4814,5675,5480
22256,202005,MAD09,634,A003670,Y,Y,3,5,33,27,52650,52925
22257,202005,MAD09,634,A003850,Y,Y,4,4,128,262,14599,14066
22258,202005,MAD09,634,A004990,Y,Y,4,4,151,176,39500,40100
22259,202005,MAD09,634,A005070,Y,Y,5,4,479,1170,10395,12018
22260,202005,MAD09,634,A005320,Y,Y,5,5,1991,2132,3027,3055
22261,202005,MAD09,634,A005360,Y,Y,3,4,46,148,3105,3405
22262,202005,MAD09,634,A005380,Y,Y,21,34,81,107,93900,95808
22263,202005,MAD09,634,A005385,Y,Y,3,4,68,223,57000,55250
22264,202005,MAD09,634,A005490,Y,Y,8,4,21,8,176900,177822
22265,202005,MAD09,634,A005690,Y,Y,29,34,146,278,23450,23450
22266,202005,MAD09,634,A005930,Y,Y,77,66,125,172,48480,49850
22267,202005,MAD09,634,A005935,Y,Y,10,10,48,163,42775,42700
22268,202005,MAD09,634,A006060,Y,Y,5,3,291,56,8510,8730
22269,202005,MAD09,634,A006400,Y,Y,27,30,35,31,319453,324000
22270,202005,MAD09,634,A006800,Y,Y,5,6,340,474,5639,5576
22271,202005,MAD09,634,A007110,Y,Y,3,3,1218,2851,2695,2658
22272,202005,MAD09,634,A007390,Y,Y,5,4,732,724,11400,11437
22273,202005,MAD09,634,A007540,Y,Y,3,5,80,135,51700,53500
22274,202005,MAD09,634,A007570,Y,Y,4,6,88,115,50609,51220
22275,202005,MAD09,634,A008350,Y,Y,18,21,6924,8120,5488,5415
22276,202005,MAD09,634,A008420,Y,Y,3,3,2523,2856,2680,2779
22277,202005,MAD09,634,A008770,Y,Y,14,8,119,136,83500,79700
22278,202005,MAD09,634,A008970,Y,Y,3,4,109,1301,1030,1025
22279,202005,MAD09,634,A009150,Y,Y,4,9,3,9,117875,123000
22280,202005,MAD09,634,A009190,Y,Y,3,3,224,391,5410,5130
22281,202005,MAD09,634,A009290,Y,Y,5,4,1384,1383,7570,7100
22282,202005,MAD09,634,A009830,Y,Y,5,7,183,453,15878,16000
22283,202005,MAD09,634,A010060,Y,Y,6,4,391,395,44674,44550
22284,202005,MAD09,634,A010140,Y,Y,4,5,10520,16994,4050,4800
22285,202005,MAD09,634,A010170,Y,Y,6,5,2137,1405,4195,4020
22286,202005,MAD09,634,A010660,Y,Y,3,5,388,424,3922,3890
22287,202005,MAD09,634,A010950,Y,Y,5,6,34,65,65800,70600
22288,202005,MAD09,634,A011000,Y,Y,7,8,914,731,10749,10825
22289,202005,MAD09,634,A011070,Y,Y,5,5,30,70,139000,139500
22290,202005,MAD09,634,A011170,Y,Y,8,3,119,57,185882,186959
22291,202005,MAD09,634,A012330,Y,Y,5,5,4,15,188000,186500
22292,202005,MAD09,634,A012510,Y,Y,8,5,314,305,100500,102625
22293,202005,MAD09,634,A012690,Y,Y,4,4,1791,1808,6880,6970
22294,202005,MAD09,634,A012800,Y,Y,5,6,458,2803,1350,1337
22295,202005,MAD09,634,A014570,Y,Y,5,5,781,571,13350,13700
22296,202005,MAD09,634,A015760,Y,Y,7,5,241,360,22500,22350
22297,202005,MAD09,634,A017180,Y,Y,17,16,3538,3473,7365,8006
22298,202005,MAD09,634,A017890,Y,Y,8,5,270,299,17300,16305
22299,202005,MAD09,634,A018000,Y,Y,3,4,530,1780,1240,1830
22300,202005,MAD09,634,A019170,Y,Y,16,18,799,243,24359,21232
22301,202005,MAD09,634,A020150,Y,Y,3,3,17,9,45700,40100
22302,202005,MAD09,634,A020560,Y,Y,5,3,1508,464,3845,4240
22303,202005,MAD09,634,A021050,Y,Y,4,3,2224,1134,2990,3100
22304,202005,MAD09,634,A023590,Y,Y,5,4,1276,412,19164,19821
22305,202005,MAD09,634,A024060,Y,Y,3,3,190,356,7980,7935
22306,202005,MAD09,634,A024950,Y,Y,4,6,252,302,8445,8404
22307,202005,MAD09,634,A025560,Y,Y,3,3,4474,4474,85,83
22308,202005,MAD09,634,A025900,Y,Y,3,3,570,737,24300,25750
22309,202005,MAD09,634,A026890,Y,N,3,0,14,0,10200,-1
22310,202005,MAD09,634,A026940,Y,Y,6,5,1334,1009,4769,4691
22311,202005,MAD09,634,A027740,Y,Y,3,4,1278,1967,1075,1080
22312,202005,MAD09,634,A028050,Y,Y,6,8,234,783,11100,11550
22313,202005,MAD09,634,A028260,Y,Y,7,3,111,37,103920,98600
22314,202005,MAD09,634,A028300,Y,Y,5,7,70,156,107300,107033
22315,202005,MAD09,634,A030190,Y,Y,3,3,909,2139,19600,18409
22316,202005,MAD09,634,A030200,Y,Y,7,5,178,183,25100,24750
22317,202005,MAD09,634,A032620,Y,Y,9,8,626,637,10598,10650
22318,202005,MAD09,634,A032850,Y,Y,9,9,514,568,12100,11650
22319,202005,MAD09,634,A033230,Y,Y,3,3,8080,8027,5080,5189
22320,202005,MAD09,634,A033340,Y,Y,5,3,160,100,2500,2410
22321,202005,MAD09,634,A034230,Y,Y,4,3,132,120,14800,15550
22322,202005,MAD09,634,A034730,Y,Y,4,4,119,80,252247,259000
22323,202005,MAD09,634,A034940,Y,Y,10,11,1300,1005,5975,6250
22324,202005,MAD09,634,A035250,Y,Y,4,4,27,135,24903,24750
22325,202005,MAD09,634,A035420,Y,Y,45,35,25,26,235500,232000
22326,202005,MAD09,634,A035720,Y,Y,77,74,32,37,259500,236744
22327,202005,MAD09,634,A036570,Y,Y,9,13,27,28,699000,706725
22328,202005,MAD09,634,A037070,Y,Y,3,3,312,401,16100,14550
22329,202005,MAD09,634,A039130,Y,Y,4,4,14,69,41200,41900
22330,202005,MAD09,634,A039860,Y,Y,3,3,905,1165,8209,8280
22331,202005,MAD09,634,A041460,Y,Y,6,3,3776,3655,6160,6050
22332,202005,MAD09,634,A042510,Y,Y,8,8,1046,1080,4437,4475
22333,202005,MAD09,634,A042660,Y,Y,3,3,336,348,21600,21250
22334,202005,MAD09,634,A045060,Y,Y,4,4,1442,1457,6573,6681
22335,202005,MAD09,634,A045390,Y,Y,3,3,1011,961,6934,6670
22336,202005,MAD09,634,A047400,Y,Y,9,9,1042,868,3626,3779
22337,202005,MAD09,634,A047820,Y,Y,3,5,806,1789,1910,1885
22338,202005,MAD09,634,A049480,N,Y,0,3,0,10965,-1,3602
22339,202005,MAD09,634,A051900,Y,Y,8,10,10,14,1410000,1417000
22340,202005,MAD09,634,A051910,Y,Y,42,36,56,62,345176,354467
22341,202005,MAD09,634,A052260,Y,Y,14,16,258,305,42200,41750
22342,202005,MAD09,634,A052460,Y,Y,3,3,652,652,4530,4628
22343,202005,MAD09,634,A053300,Y,Y,5,5,507,843,7300,6820
22344,202005,MAD09,634,A053950,Y,Y,3,3,2170,2419,7828,8110
22345,202005,MAD09,634,A054780,Y,Y,3,3,457,394,15800,15016
22346,202005,MAD09,634,A055550,Y,Y,5,5,153,169,30550,30400
22347,202005,MAD09,634,A057030,Y,Y,8,9,185,183,8710,8635
22348,202005,MAD09,634,A057540,Y,Y,4,4,4370,4370,2373,2352
22349,202005,MAD09,634,A059090,Y,Y,4,4,946,939,9476,9340
22350,202005,MAD09,634,A061040,Y,Y,3,3,2201,2132,6880,6834
22351,202005,MAD09,634,A064260,Y,Y,5,5,10896,8989,4305,4275
22352,202005,MAD09,634,A064350,Y,Y,4,5,462,106,16300,18000
22353,202005,MAD09,634,A065170,Y,Y,3,5,925,3727,2695,2285
22354,202005,MAD09,634,A065450,Y,Y,12,11,3305,3154,3632,3610
22355,202005,MAD09,634,A066570,Y,Y,3,6,15,262,57500,54500
22356,202005,MAD09,634,A067160,Y,Y,4,4,130,195,61066,58900
22357,202005,MAD09,634,A067170,Y,Y,3,4,518,549,11572,11850
22358,202005,MAD09,634,A067290,Y,Y,4,3,485,510,5400,5250
22359,202005,MAD09,634,A068270,Y,Y,21,21,55,107,212763,217000
22360,202005,MAD09,634,A068760,Y,Y,9,10,101,199,83700,87100
22361,202005,MAD09,634,A072520,Y,Y,3,3,1205,593,1815,1844
22362,202005,MAD09,634,A073070,Y,Y,3,4,5024,5266,588,583
22363,202005,MAD09,634,A078130,Y,Y,4,5,579,931,6210,6120
22364,202005,MAD09,634,A078600,Y,Y,3,4,385,241,32550,32431
22365,202005,MAD09,634,A081150,Y,Y,3,3,2169,2169,2680,2650
22366,202005,MAD09,634,A081660,Y,Y,5,6,118,303,36900,36400
22367,202005,MAD09,634,A083550,Y,Y,6,6,1024,1237,19651,20275
22368,202005,MAD09,634,A084650,Y,Y,4,3,102,93,25130,27950
22369,202005,MAD09,634,A084680,Y,Y,6,5,2225,2757,4455,4435
22370,202005,MAD09,634,A084850,Y,Y,7,9,112,122,57466,59700
22371,202005,MAD09,634,A086900,Y,Y,8,7,47,94,176140,171000
22372,202005,MAD09,634,A089590,Y,Y,3,3,83,33,17800,19700
22373,202005,MAD09,634,A090430,Y,Y,12,10,77,116,177000,175500
22374,202005,MAD09,634,A091990,Y,Y,7,12,34,204,86700,86000
22375,202005,MAD09,634,A092190,Y,Y,3,4,163,695,20050,19650
22376,202005,MAD09,634,A093370,Y,Y,8,4,110,188,6940,7470
22377,202005,MAD09,634,A096530,Y,Y,25,25,202,131,107403,118544
22378,202005,MAD09,634,A096770,Y,Y,9,4,53,31,103000,103500
22379,202005,MAD09,634,A097780,Y,Y,4,6,606,3960,1585,1450
22380,202005,MAD09,634,A097950,Y,Y,5,4,7,8,277500,277500
22381,202005,MAD09,634,A100130,Y,Y,5,7,1237,1456,3895,3890
22382,202005,MAD09,634,A101490,Y,Y,3,3,74,96,27264,26800
22383,202005,MAD09,634,A102940,Y,Y,3,6,66,168,39825,40400
22384,202005,MAD09,634,A105560,Y,Y,10,8,729,177,34393,34200
22385,202005,MAD09,634,A106240,Y,Y,3,3,1562,1562,3715,3970
22386,202005,MAD09,634,A108230,Y,Y,4,4,64,97,25820,24697
22387,202005,MAD09,634,A109820,Y,Y,4,3,222,288,13387,12131
22388,202005,MAD09,634,A123690,Y,Y,3,4,158,251,15150,15100
22389,202005,MAD09,634,A131090,Y,Y,3,3,1818,1818,2055,2100
22390,202005,MAD09,634,A131970,Y,Y,4,4,103,195,69800,70806
22391,202005,MAD09,634,A133750,Y,Y,6,5,547,601,4940,4620
22392,202005,MAD09,634,A137400,N,Y,0,3,0,691,-1,9750
22393,202005,MAD09,634,A140410,N,Y,0,3,0,4,-1,185400
22394,202005,MAD09,634,A142280,Y,Y,4,4,794,794,9126,9446
22395,202005,MAD09,634,A161390,Y,N,3,0,381,0,22155,-1
22396,202005,MAD09,634,A161890,Y,Y,3,4,398,422,41591,42199
22397,202005,MAD09,634,A170030,Y,Y,3,4,6318,6867,5052,4851
22398,202005,MAD09,634,A180640,Y,Y,7,16,18,53,83300,87050
22399,202005,MAD09,634,A195990,Y,Y,7,5,6761,8680,781,702
22400,202005,MAD09,634,A196170,Y,Y,5,3,203,200,169810,191000
22401,202005,MAD09,634,A198440,Y,Y,4,3,1306,1304,3610,3555
22402,202005,MAD09,634,A203650,Y,Y,4,3,510,500,3480,3285
22403,202005,MAD09,634,A204320,Y,Y,3,5,161,395,25250,26634
22404,202005,MAD09,634,A205470,Y,Y,5,7,1143,1606,4018,3875
22405,202005,MAD09,634,A207940,Y,Y,37,36,18,27,604173,608000
22406,202005,MAD09,634,A214870,Y,Y,4,4,167,164,13904,15000
22407,202005,MAD09,634,A215100,Y,Y,3,5,1097,1211,4275,5110
22408,202005,MAD09,634,A218410,Y,Y,4,6,76,137,36900,36925
22409,202005,MAD09,634,A222080,Y,Y,3,3,2500,837,5422,6090
22410,202005,MAD09,634,A234100,Y,Y,3,3,403,403,3017,2955
22411,202005,MAD09,634,A237820,Y,Y,3,3,367,347,15900,15900
22412,202005,MAD09,634,A239340,Y,Y,3,3,8557,8756,4645,4881
22413,202005,MAD09,634,A245620,Y,Y,6,10,421,538,14175,14250
22414,202005,MAD09,634,A247540,Y,Y,6,3,16,14,85000,85600
22415,202005,MAD09,634,A250060,Y,Y,3,3,1933,1883,3042,2805
22416,202005,MAD09,634,A251270,Y,Y,4,9,24,49,94700,94200
22417,202005,MAD09,634,A253450,Y,Y,3,4,27,62,76700,77100
22418,202005,MAD09,634,A253840,Y,Y,7,6,327,658,26800,22434
22419,202005,MAD09,634,A278280,Y,Y,3,3,81,88,65650,66100
22420,202005,MAD09,634,A285130,Y,Y,18,18,305,301,94616,94000
22421,202005,MAD09,634,A294140,Y,Y,6,9,127,143,15680,15550
22422,202005,MAD09,634,A294870,Y,Y,4,6,169,187,22900,20450
22423,202005,MAD09,634,A336260,Y,Y,3,5,519,959,10750,10150
22424,202005,MAD09,634,A336370,Y,Y,4,8,62,179,35800,36250
22425,202005,MAD10,106,A005930,Y,Y,24,5,293,423,49950,48750
22426,202005,MAD10,106,A005935,Y,Y,18,5,192,232,43000,43350
22427,202005,MAD10,106,A015760,Y,Y,21,5,108,72,22245,22744
22428,202005,MAD10,106,A017670,Y,N,6,0,8,0,207500,-1
22429,202005,MAD10,106,A030200,Y,Y,19,6,182,919,25100,24400
22430,202005,MAD10,106,A035420,N,Y,0,4,0,5,-1,206750
22431,202005,MAD10,106,A035720,Y,Y,3,4,13,130,237600,216500
22432,202005,MAD11,175,A000100,Y,Y,6,7,498,539,51859,53113
22433,202005,MAD11,175,A000270,Y,Y,4,6,34,142,30750,32400
22434,202005,MAD11,175,A000660,Y,Y,16,19,65,61,81400,82700
22435,202005,MAD11,175,A000720,Y,Y,4,4,531,696,33890,33986
22436,202005,MAD11,175,A003000,Y,Y,5,6,227,311,25281,26750
22437,202005,MAD11,175,A005380,Y,Y,10,10,12,13,98700,95700
22438,202005,MAD11,175,A005690,Y,Y,7,8,160,261,21250,24400
22439,202005,MAD11,175,A005930,Y,Y,31,31,104,194,49222,49800
22440,202005,MAD11,175,A005935,Y,Y,4,7,429,96,43400,41750
22441,202005,MAD11,175,A006400,Y,Y,6,14,11,45,320500,317500
22442,202005,MAD11,175,A006800,Y,Y,14,14,1863,2431,5630,5650
22443,202005,MAD11,175,A007570,Y,Y,3,3,13,12,49664,50634
22444,202005,MAD11,175,A008770,Y,Y,3,3,113,60,82500,80800
22445,202005,MAD11,175,A009150,Y,Y,3,8,125,196,121500,122500
22446,202005,MAD11,175,A011170,Y,Y,4,3,6,18,182500,194000
22447,202005,MAD11,175,A017180,Y,Y,5,7,784,1068,7232,6177
22448,202005,MAD11,175,A019170,Y,Y,3,4,50,75,23600,23800
22449,202005,MAD11,175,A023530,Y,Y,3,3,92,107,88504,87482
22450,202005,MAD11,175,A032620,Y,Y,3,3,2651,2651,13020,12848
22451,202005,MAD11,175,A034730,Y,Y,5,12,51,19,207269,240500
22452,202005,MAD11,175,A034940,Y,Y,3,3,111,111,4830,6020
22453,202005,MAD11,175,A035420,Y,Y,11,7,10,4,231500,219500
22454,202005,MAD11,175,A035720,Y,Y,11,14,4,19,260000,236500
22455,202005,MAD11,175,A036570,Y,Y,5,5,40,41,742000,722895
22456,202005,MAD11,175,A051910,Y,Y,11,6,17,4,403500,389000
22457,202005,MAD11,175,A052260,Y,Y,8,8,913,917,28600,30200
22458,202005,MAD11,175,A055550,Y,Y,8,8,533,607,30267,30450
22459,202005,MAD11,175,A066570,Y,Y,3,7,81,136,57100,59119
22460,202005,MAD11,175,A068270,Y,Y,5,8,26,99,213000,219500
22461,202005,MAD11,175,A086790,Y,Y,4,5,453,740,25760,26626
22462,202005,MAD11,175,A091990,Y,Y,8,8,44,48,96300,96300
22463,202005,MAD11,175,A096530,Y,Y,6,5,40,54,114900,117700
22464,202005,MAD11,175,A096770,Y,Y,5,7,89,92,119000,118500
22465,202005,MAD11,175,A105560,Y,Y,7,4,264,193,32000,32266
22466,202005,MAD11,175,A207940,Y,Y,10,15,96,104,627000,623000
22467,202005,MAD11,175,A251270,Y,Y,3,4,61,115,95700,95133
22468,202005,MAD12,152,A000100,Y,Y,5,4,181,64,52000,63300
22469,202005,MAD12,152,A000660,Y,Y,9,11,17,38,81240,83400
22470,202005,MAD12,152,A003490,Y,Y,6,4,27,29,19850,20000
22471,202005,MAD12,152,A005380,Y,Y,8,8,34,40,94800,96842
22472,202005,MAD12,152,A005690,Y,Y,5,5,23,39,24200,24562
22473,202005,MAD12,152,A005930,Y,Y,17,11,84,127,48778,49950
22474,202005,MAD12,152,A005935,Y,Y,3,3,4,57,40700,40600
22475,202005,MAD12,152,A006400,Y,Y,6,10,48,69,287375,287566
22476,202005,MAD12,152,A006800,Y,Y,13,10,1597,2094,5820,6162
22477,202005,MAD12,152,A009150,N,Y,0,5,0,54,-1,117500
22478,202005,MAD12,152,A010140,Y,Y,5,4,8824,5052,4700,4865
22479,202005,MAD12,152,A019170,Y,Y,4,3,56,69,20650,20850
22480,202005,MAD12,152,A028050,Y,Y,4,4,446,408,11650,11500
22481,202005,MAD12,152,A034730,Y,Y,6,5,12,12,231636,231000
22482,202005,MAD12,152,A035420,Y,Y,12,11,10,15,226833,234702
22483,202005,MAD12,152,A035720,Y,Y,25,18,13,11,260000,251075
22484,202005,MAD12,152,A035760,N,Y,0,3,0,26,-1,116700
22485,202005,MAD12,152,A051910,Y,Y,5,7,4,12,384750,360000
22486,202005,MAD12,152,A052260,Y,Y,5,4,90,53,35596,38000
22487,202005,MAD12,152,A055550,Y,Y,3,3,56,129,30100,29900
22488,202005,MAD12,152,A068270,Y,Y,11,9,338,374,213687,212928
22489,202005,MAD12,152,A086790,Y,Y,3,3,30,52,26300,25116
22490,202005,MAD12,152,A086900,Y,Y,4,4,9,10,152500,172000
22491,202005,MAD12,152,A096530,Y,Y,4,6,59,80,99300,112100
22492,202005,MAD12,152,A096770,Y,Y,3,6,4,17,101000,94700
22493,202005,MAD12,152,A105560,Y,Y,8,6,158,71,33650,32550
22494,202005,MAD12,152,A207940,Y,Y,10,6,8,8,600000,610000
22495,202005,MAD12,152,A251270,Y,Y,3,3,7,6,99216,95600
22496,202005,MAD12,152,A285130,Y,Y,3,3,9,11,96225,104000
22497,202005,MAD13,167,A000660,Y,Y,3,3,7,2,80800,80600
22498,202005,MAD13,167,A005380,Y,Y,8,5,48,82,98900,99000
22499,202005,MAD13,167,A005930,Y,Y,26,11,148,57,48250,49168
22500,202005,MAD13,167,A005935,Y,Y,25,10,36,31,41700,43000
22501,202005,MAD13,167,A006400,Y,Y,6,8,24,36,308750,305742
22502,202005,MAD13,167,A015760,Y,Y,38,9,388,347,21858,21650
22503,202005,MAD13,167,A017670,Y,Y,15,8,28,6,211500,215500
22504,202005,MAD13,167,A030200,Y,Y,32,8,251,233,24550,24425
22505,202005,MAD13,167,A032830,Y,Y,3,4,7,51,44900,46800
22506,202005,MAD13,167,A033640,Y,Y,3,5,27,104,32300,31300
22507,202005,MAD13,167,A034020,Y,Y,3,3,44,22,4030,3895
22508,202005,MAD13,167,A035420,Y,Y,5,4,1,8,232250,217000
22509,202005,MAD13,167,A035720,Y,Y,25,18,30,34,262000,258500
22510,202005,MAD13,167,A047810,Y,Y,3,3,579,460,24000,25275
22511,202005,MAD13,167,A055550,Y,Y,3,3,160,205,28825,30100
22512,202005,MAD13,167,A068270,N,Y,0,3,0,8,-1,217500
22513,202005,MAD14,253,A000270,Y,Y,6,8,14,27,30850,30383
22514,202005,MAD14,253,A000660,Y,Y,25,20,175,205,80800,82300
22515,202005,MAD14,253,A003490,Y,Y,8,5,150,163,19700,19850
22516,202005,MAD14,253,A005380,Y,Y,22,15,35,43,94300,96500
22517,202005,MAD14,253,A005490,Y,Y,6,5,10,10,171000,177500
22518,202005,MAD14,253,A005930,Y,Y,60,32,95,114,48700,49600
22519,202005,MAD14,253,A005935,Y,Y,23,12,51,64,42150,43000
22520,202005,MAD14,253,A006400,Y,Y,13,15,4,8,316000,304750
22521,202005,MAD14,253,A006405,Y,N,3,0,35,0,183000,-1
22522,202005,MAD14,253,A006800,Y,Y,5,7,38,105,6440,6175
22523,202005,MAD14,253,A009150,Y,Y,4,9,628,854,118000,118000
22524,202005,MAD14,253,A009540,Y,Y,5,7,12,29,81500,84000
22525,202005,MAD14,253,A010140,Y,Y,11,10,239,511,4305,4600
22526,202005,MAD14,253,A015760,Y,Y,45,28,629,917,21664,22159
22527,202005,MAD14,253,A019170,Y,Y,3,3,306,306,19047,19100
22528,202005,MAD14,253,A024110,Y,Y,3,4,42,96,7740,7730
22529,202005,MAD14,253,A028050,Y,Y,4,5,33,58,11300,12100
22530,202005,MAD14,253,A030200,Y,Y,7,3,36,22,24450,24600
22531,202005,MAD14,253,A032500,Y,Y,4,5,9,64,58500,60300
22532,202005,MAD14,253,A032830,Y,Y,5,3,23,11,47700,46100
22533,202005,MAD14,253,A033640,Y,Y,4,3,13,112,34130,31750
22534,202005,MAD14,253,A034020,Y,Y,4,4,72,593,3895,4100
22535,202005,MAD14,253,A034220,Y,Y,13,5,258,109,10316,10660
22536,202005,MAD14,253,A034730,Y,Y,3,4,14,34,176875,237500
22537,202005,MAD14,253,A035420,Y,Y,13,11,5,6,216500,214000
22538,202005,MAD14,253,A035720,Y,Y,12,17,2,7,217000,207500
22539,202005,MAD14,253,A039130,Y,Y,6,4,28,25,38190,41350
22540,202005,MAD14,253,A047810,Y,Y,9,5,1227,384,25250,23550
